ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
9500,0.056,0.000,1.584,0.000,z3.py:1700(And)
76300,0.056,0.000,0.095,0.000,z3printer.py:410(_len)
17100,0.056,0.000,0.064,0.000,z3.py:478(_to_ast_array)
7200,0.054,0.000,10.583,0.001,sorts.py:29(ensure_eq_sort)
6400,0.053,0.000,24.553,0.004,predicates.py:4(eq_bitwise)
44500,0.051,0.000,0.211,0.000,z3.py:4801(__del__)
44500,0.050,0.000,0.291,0.000,z3.py:4745(<listcomp>)
1000,0.049,0.000,4.001,0.004,packing.py:38(round)
1100,0.049,0.000,30.966,0.028,packing.py:8(unpack)
279200,0.047,0.000,0.047,0.000,{method 'append' of 'list' objects}
75300,0.047,0.000,2.349,0.000,z3printer.py:1132(__call__)
44500,0.045,0.000,0.185,0.000,z3.py:4792(__del__)
7500,0.044,0.000,1.290,0.000,z3.py:1732(Or)
75300,0.042,0.000,3.036,0.000,z3.py:320(__str__)
76200,0.041,0.000,0.048,0.000,z3printer.py:373(__init__)
193400,0.038,0.000,0.038,0.000,{built-in method builtins.all}
240100,0.038,0.000,0.038,0.000,z3.py:211(main_ctx)
9500,0.035,0.000,0.047,0.000,z3core.py:1701(Z3_mk_and)
132400,0.035,0.000,0.051,0.000,z3.py:3706(is_bv)
6500,0.033,0.000,2.688,0.000,constructors.py:22(FloatVal)
44500,0.031,0.000,0.057,0.000,z3.py:4731(__init__)
17000,0.030,0.000,2.318,0.000,z3.py:1124(_coerce_expr_list)
75300,0.028,0.000,0.028,0.000,{method 'getvalue' of '_io.StringIO' objects}
7500,0.028,0.000,0.037,0.000,z3core.py:1706(Z3_mk_or)
5400,0.025,0.000,0.033,0.000,z3core.py:1936(Z3_mk_zero_ext)
17000,0.025,0.000,0.954,0.000,z3.py:1118(_reduce)
75500,0.022,0.000,0.022,0.000,{method 'get' of 'dict' objects}
76200,0.022,0.000,0.022,0.000,{method 'write' of '_io.StringIO' objects}
18000,0.021,0.000,0.448,0.000,z3.py:3269(size)
8100,0.021,0.000,0.032,0.000,z3core.py:1846(Z3_mk_bvsub)
44500,0.021,0.000,0.021,0.000,z3.py:4836(<listcomp>)
400,0.021,0.000,11.424,0.029,predicates.py:84(gt)
6100,0.021,0.000,0.367,0.000,z3.py:1669(Not)
44500,0.020,0.000,0.024,0.000,z3.py:4835(<listcomp>)
1900,0.020,0.000,2.776,0.001,predicates.py:36(is_nan)
44500,0.020,0.000,0.020,0.000,z3.py:4789(__init__)
17000,0.019,0.000,1.328,0.000,z3.py:1133(<listcomp>)
6200,0.019,0.000,0.390,0.000,z3.py:3959(UGT)
77300,0.017,0.000,0.017,0.000,{built-in method builtins.getattr}
5400,0.017,0.000,0.084,0.000,z3.py:4126(ZeroExt)
75200,0.017,0.000,0.024,0.000,z3.py:787(is_func_decl)
6300,0.017,0.000,0.385,0.000,z3.py:3326(__sub__)
100,0.016,0.000,61.536,0.615,operations.py:305(fma)
6200,0.016,0.000,0.024,0.000,z3core.py:1911(Z3_mk_bvugt)
44500,0.016,0.000,0.016,0.000,z3.py:4837(<listcomp>)
14900,0.015,0.000,0.030,0.000,z3.py:3875(<listcomp>)
44500,0.015,0.000,0.015,0.000,z3.py:4798(__init__)
3200,0.015,0.000,15.682,0.005,predicates.py:8(is_pos_zero)
3200,0.015,0.000,15.670,0.005,predicates.py:11(is_neg_zero)
17000,0.013,0.000,0.027,0.000,z3.py:1693(_has_probe)
6100,0.013,0.000,0.020,0.000,z3core.py:1676(Z3_mk_not)
1200,0.013,0.000,1.690,0.001,predicates.py:20(is_inf)
1100,0.013,0.000,1.630,0.001,predicates.py:53(is_subnormal)
76200,0.012,0.000,0.012,0.000,z3printer.py:376(is_string)
300,0.011,0.000,14.313,0.048,packing.py:137(convert_float)
76200,0.011,0.000,0.011,0.000,z3printer.py:142(u)
44300,0.011,0.000,0.017,0.000,z3.py:8085(is_probe)
1100,0.010,0.000,0.012,0.000,z3core.py:1991(Z3_mk_bvadd_no_overflow)
100,0.010,0.000,87.268,0.873,operations.py:228(rem)
2000,0.010,0.000,0.013,0.000,z3core.py:1926(Z3_mk_extract)
3700,0.010,0.000,0.015,0.000,z3core.py:1946(Z3_mk_bvshl)
100,0.010,0.000,34.338,0.343,operations.py:48(add)
2000,0.009,0.000,0.036,0.000,z3.py:3881(Extract)
100,0.009,0.000,3.748,0.037,operations.py:175(__int_div)
3200,0.009,0.000,31.893,0.010,predicates.py:14(is_zero)
6000,0.008,0.000,1.100,0.000,constructors.py:8(FloatVar)
2800,0.008,0.000,0.192,0.000,z3.py:3625(__lshift__)
1500,0.006,0.000,0.008,0.000,z3core.py:1931(Z3_mk_sign_ext)
44500,0.005,0.000,0.005,0.000,z3types.py:59(from_param)
1800,0.005,0.000,0.096,0.000,z3.py:3339(__rsub__)
44500,0.005,0.000,0.005,0.000,z3types.py:55(from_param)
1500,0.005,0.000,0.022,0.000,z3.py:4097(SignExt)
100,0.005,0.000,0.425,0.004,operations.py:16(__add_core)
800,0.004,0.000,0.899,0.001,operations.py:4(abs)
16900,0.004,0.000,0.007,0.000,z3.py:10080(is_seq)
1100,0.004,0.000,0.155,0.000,utils.py:21(match_sizes)
6400,0.004,0.000,2.651,0.000,constructors.py:46(FloatValZero)
2600,0.004,0.000,0.107,0.000,{built-in method builtins.max}
1100,0.004,0.000,0.090,0.000,z3.py:4188(BVAddNoOverflow)
14900,0.004,0.000,0.005,0.000,z3.py:10335(is_re)
2000,0.004,0.000,0.211,0.000,utils.py:17(matched_sizes)
1100,0.004,0.000,0.063,0.000,z3.py:3996(URem)
6000,0.003,0.000,0.103,0.000,utils.py:18(<genexpr>)
1100,0.003,0.000,0.005,0.000,z3core.py:1866(Z3_mk_bvurem)
100,0.003,0.000,0.240,0.002,operations.py:119(__div_core)
900,0.003,0.000,0.052,0.000,z3.py:3942(UGE)
900,0.003,0.000,0.049,0.000,z3.py:3563(__gt__)
900,0.003,0.000,0.004,0.000,z3core.py:1916(Z3_mk_bvsgt)
900,0.003,0.000,0.049,0.000,z3.py:3653(__rlshift__)
900,0.003,0.000,0.004,0.000,z3core.py:1901(Z3_mk_bvuge)
900,0.003,0.000,0.004,0.000,z3core.py:1806(Z3_mk_bvand)
900,0.003,0.000,0.066,0.000,z3.py:3372(__and__)
1000,0.003,0.000,0.004,0.000,z3core.py:1836(Z3_mk_bvneg)
2000,0.003,0.000,0.101,0.000,utils.py:19(<listcomp>)
900,0.003,0.000,0.065,0.000,z3.py:3349(__or__)
