ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1027000,0.859,0.000,1.529,0.000,z3.py:3904(_check_bv_args)
750200,0.852,0.000,3.514,0.000,z3.py:4801(__del__)
750200,0.819,0.000,4.835,0.000,z3.py:4745(<listcomp>)
1287600,0.796,0.000,39.190,0.000,z3printer.py:1132(__call__)
4691700,0.777,0.000,0.777,0.000,{method 'append' of 'list' objects}
3094100,0.760,0.000,1.165,0.000,z3.py:3245(is_bv_sort)
127100,0.749,0.000,21.832,0.000,z3.py:1732(Or)
750200,0.747,0.000,3.089,0.000,z3.py:4792(__del__)
1287600,0.725,0.000,50.789,0.000,z3.py:320(__str__)
1288500,0.702,0.000,0.815,0.000,z3printer.py:373(__init__)
15800,0.686,0.000,440.104,0.028,packing.py:8(unpack)
13000,0.643,0.000,52.204,0.004,packing.py:38(round)
173000,0.641,0.000,0.858,0.000,z3core.py:1701(Z3_mk_and)
3255300,0.631,0.000,0.631,0.000,{built-in method builtins.all}
3936600,0.607,0.000,0.607,0.000,z3.py:211(main_ctx)
109300,0.543,0.000,44.857,0.000,constructors.py:22(FloatVal)
10100,0.530,0.000,288.081,0.029,predicates.py:84(gt)
300100,0.527,0.000,41.462,0.000,z3.py:1124(_coerce_expr_list)
750200,0.525,0.000,0.965,0.000,z3.py:4731(__init__)
1287600,0.488,0.000,0.488,0.000,{method 'getvalue' of '_io.StringIO' objects}
1869000,0.484,0.000,0.703,0.000,z3.py:3706(is_bv)
127100,0.470,0.000,0.632,0.000,z3core.py:1706(Z3_mk_or)
300100,0.444,0.000,17.135,0.000,z3.py:1118(_reduce)
2500,0.397,0.000,1283.429,0.513,operations.py:305(fma)
1288500,0.379,0.000,0.379,0.000,{method 'write' of '_io.StringIO' objects}
1287800,0.375,0.000,0.375,0.000,{method 'get' of 'dict' objects}
36100,0.369,0.000,52.541,0.001,predicates.py:36(is_nan)
750200,0.357,0.000,0.357,0.000,z3.py:4836(<listcomp>)
105600,0.349,0.000,6.340,0.000,z3.py:1669(Not)
76000,0.346,0.000,0.459,0.000,z3core.py:1936(Z3_mk_zero_ext)
300100,0.340,0.000,23.703,0.000,z3.py:1133(<listcomp>)
750200,0.336,0.000,0.403,0.000,z3.py:4835(<listcomp>)
750200,0.335,0.000,0.335,0.000,z3.py:4789(__init__)
112100,0.295,0.000,0.440,0.000,z3core.py:1846(Z3_mk_bvsub)
1287500,0.290,0.000,0.405,0.000,z3.py:787(is_func_decl)
1289600,0.286,0.000,0.286,0.000,{built-in method builtins.getattr}
750200,0.274,0.000,0.274,0.000,z3.py:4837(<listcomp>)
88100,0.267,0.000,5.628,0.000,z3.py:3959(UGT)
227400,0.264,0.000,5.645,0.000,z3.py:3269(size)
